date,timechuo,open,high,low,close,vol
2019-03-11 23:52,1552319520,3.5121,3.5154,3.491,3.5154,111273.55
2019-03-11 23:53,1552319580,3.5147,3.5196,3.51,3.5182,15352.03
2019-03-11 23:54,1552319640,3.5183,3.5183,3.5104,3.5162,5772.43
2019-03-11 23:55,1552319700,3.5148,3.515,3.5126,3.5146,2398.23
2019-03-11 23:56,1552319760,3.5146,3.515,3.5093,3.5129,10853.93
2019-03-11 23:57,1552319820,3.5106,3.5108,3.507,3.5096,4824.62
2019-03-11 23:58,1552319880,3.5114,3.5194,3.5071,3.5188,14146.42
2019-03-11 23:59,1552319940,3.5196,3.5199,3.5121,3.5121,4652.31
2019-03-12 00:00,1552320000,3.5127,3.5193,3.5116,3.5158,6524.15
2019-03-12 00:01,1552320060,3.5163,3.5163,3.51,3.512,4178.13
2019-03-12 00:02,1552320120,3.5103,3.5139,3.5098,3.5136,5952.19
2019-03-12 00:03,1552320180,3.5161,3.5342,3.5161,3.5332,15586.38
2019-03-12 00:04,1552320240,3.5342,3.5445,3.5314,3.5416,12494.52
2019-03-12 00:05,1552320300,3.5418,3.5491,3.5393,3.5459,6553.77
2019-03-12 00:06,1552320360,3.545,3.5466,3.5401,3.5414,9251.84
2019-03-12 00:07,1552320420,3.5424,3.5425,3.534,3.5355,6675.7
2019-03-12 00:08,1552320480,3.5355,3.539,3.5355,3.5389,4650.29
2019-03-12 00:09,1552320540,3.5385,3.5429,3.5385,3.5425,6397.61
2019-03-12 00:10,1552320600,3.5445,3.5453,3.5419,3.5437,10093.52
2019-03-12 00:11,1552320660,3.5426,3.5446,3.5381,3.5411,4781.16
2019-03-12 00:12,1552320720,3.5401,3.545,3.5401,3.545,5584.78
2019-03-12 00:13,1552320780,3.5435,3.5546,3.5435,3.5527,6037.45
2019-03-12 00:14,1552320840,3.5565,3.5596,3.5481,3.5509,7520.16
2019-03-12 00:15,1552320900,3.5509,3.5509,3.5467,3.5491,3654.05
2019-03-12 00:16,1552320960,3.5505,3.5529,3.5505,3.552,7394.15
2019-03-12 00:17,1552321020,3.5529,3.5552,3.5491,3.5491,5956.05
2019-03-12 00:18,1552321080,3.5483,3.55,3.5476,3.548,1201.49
2019-03-12 00:19,1552321140,3.5467,3.5467,3.5428,3.5457,3437.25
2019-03-12 00:20,1552321200,3.5447,3.5539,3.5447,3.553,10258.58
2019-03-12 00:21,1552321260,3.5528,3.5534,3.5485,3.5503,4505.67
2019-03-12 00:22,1552321320,3.5496,3.5508,3.5438,3.5508,5296.73
2019-03-12 00:23,1552321380,3.5496,3.5503,3.5462,3.5478,3580.06
2019-03-12 00:24,1552321440,3.548,3.548,3.5366,3.5378,15015.17
2019-03-12 00:25,1552321500,3.537,3.5427,3.5365,3.542,1775.34
