date,timechuo,open,high,low,close,vol
2018-06-17 18:40,1529232000,95.98,96.01,95.97,95.98,43.77995
2018-06-17 18:41,1529232060,95.97,95.98,95.97,95.98,0.82313
2018-06-17 18:42,1529232120,95.98,95.98,95.96,95.96,34.1839
2018-06-17 18:43,1529232180,95.98,95.98,95.95,95.95,16.12064
2018-06-17 18:44,1529232240,95.95,95.98,95.9,95.98,26.33631
2018-06-17 18:45,1529232300,95.98,96.06,95.92,96.02,178.22814
2018-06-17 18:46,1529232360,96.03,96.03,96.0,96.01,139.22235
2018-06-17 18:47,1529232420,96.0,96.03,95.97,95.98,73.17838
2018-06-17 18:48,1529232480,95.98,96.05,95.97,96.05,95.9554
2018-06-17 18:49,1529232540,96.05,96.12,96.05,96.12,50.15213
2018-06-17 18:50,1529232600,96.12,96.13,95.99,96.1,73.23342
2018-06-17 18:51,1529232660,96.1,96.1,96.04,96.1,97.36629
2018-06-17 18:52,1529232720,96.04,96.1,96.04,96.1,55.59608
2018-06-17 18:53,1529232780,96.1,96.1,96.02,96.1,47.42689
2018-06-17 18:54,1529232840,96.02,96.1,96.02,96.1,93.62171
2018-06-17 18:55,1529232900,96.09,96.1,96.05,96.08,48.41383
2018-06-17 18:56,1529232960,96.02,96.1,96.02,96.1,6.60934
2018-06-17 18:57,1529233020,96.1,96.11,96.05,96.11,72.68838
2018-06-17 18:58,1529233080,96.17,96.32,96.15,96.18,75.29613
2018-06-17 18:59,1529233140,96.19,96.21,96.18,96.18,110.51385
2018-06-17 19:00,1529233200,96.18,96.25,96.04,96.04,41.65785
2018-06-17 19:01,1529233260,96.06,96.14,96.06,96.14,65.86554
2018-06-17 19:02,1529233320,96.09,96.12,96.05,96.11,59.35595
2018-06-17 19:03,1529233380,96.09,96.12,96.06,96.12,79.37479
2018-06-17 19:04,1529233440,96.07,96.12,96.04,96.12,69.89674
2018-06-17 19:05,1529233500,96.12,96.13,96.04,96.13,89.08111
2018-06-17 19:06,1529233560,96.09,96.28,96.06,96.18,66.65588
2018-06-17 19:07,1529233620,96.18,96.18,95.57,95.68,451.56239
2018-06-17 19:08,1529233680,95.68,95.87,95.65,95.86,28.75427
2018-06-17 19:09,1529233740,95.84,95.88,95.82,95.85,95.0421
2018-06-17 19:10,1529233800,95.82,95.89,95.82,95.89,81.87309
2018-06-17 19:11,1529233860,95.89,95.96,95.74,95.82,84.08654
2018-06-17 19:12,1529233920,95.86,95.89,95.82,95.89,106.64705
2018-06-17 19:13,1529233980,95.83,95.97,95.83,95.96,85.98496
2018-06-17 19:14,1529234040,95.9,95.95,95.9,95.95,176.72186
2018-06-17 19:15,1529234100,95.91,95.97,95.74,95.84,29.06587
2018-06-17 19:16,1529234160,95.83,95.92,95.83,95.92,77.58932
2018-06-17 19:17,1529234220,95.86,95.92,95.81,95.81,67.90697
2018-06-17 19:18,1529234280,95.85,95.89,95.81,95.82,43.93406
2018-06-17 19:19,1529234340,95.82,95.86,95.68,95.71,55.79965
2018-06-17 19:20,1529234400,95.75,95.9,95.75,95.86,69.37935
2018-06-17 19:21,1529234460,95.82,95.86,95.82,95.86,55.06974
2018-06-17 19:22,1529234520,95.86,95.86,95.74,95.74,75.44672
2018-06-17 19:23,1529234580,95.82,95.89,95.8,95.89,87.49022
2018-06-17 19:24,1529234640,95.89,95.95,95.77,95.77,59.1186
2018-06-17 19:25,1529234700,95.77,95.97,95.77,95.77,22.19786
2018-06-17 19:26,1529234760,95.94,95.94,95.78,95.92,85.58739
2018-06-17 19:27,1529234820,95.88,95.93,95.84,95.85,131.9314
2018-06-17 19:28,1529234880,95.85,95.86,95.84,95.86,114.96271
2018-06-17 19:29,1529234940,95.86,95.91,95.86,95.9,32.96056
2018-06-17 19:30,1529235000,95.9,96.0,95.81,95.88,115.42458
2018-06-17 19:31,1529235060,95.91,95.95,95.87,95.95,158.98001
2018-06-17 19:32,1529235120,95.92,95.95,95.86,95.95,83.60541
2018-06-17 19:33,1529235180,95.86,95.93,95.83,95.91,99.48155
2018-06-17 19:34,1529235240,95.83,95.91,95.83,95.91,44.43294
2018-06-17 19:35,1529235300,95.88,96.0,95.88,95.92,90.37894
2018-06-17 19:36,1529235360,95.87,95.91,95.79,95.79,160.84261
2018-06-17 19:37,1529235420,95.79,95.79,95.73,95.73,151.79507
2018-06-17 19:38,1529235480,95.77,95.81,95.7,95.75,106.06568
