date,timechuo,open,high,low,close,vol
2018-11-19 18:32,1542623520,6.7233,6.7234,6.7233,6.7233,49.48
2018-11-19 18:33,1542623580,6.7182,6.7223,6.7171,6.7171,645.81
2018-11-19 18:34,1542623640,6.7206,6.7206,6.7065,6.7065,313.21
2018-11-19 18:35,1542623700,6.7217,6.7233,6.7141,6.7141,61.76
2018-11-19 18:36,1542623760,6.7169,6.7169,6.7025,6.7037,596.76
2018-11-19 18:37,1542623820,6.7037,6.7174,6.7036,6.7174,61.12
2018-11-19 18:38,1542623880,6.7153,6.7153,6.7025,6.711,614.85
2018-11-19 18:39,1542623940,6.7177,6.7221,6.7159,6.7221,167.32
2018-11-19 18:40,1542624000,6.7273,6.7327,6.7218,6.7327,489.93
2018-11-19 18:41,1542624060,6.7406,6.745,6.7301,6.745,465.77
2018-11-19 18:42,1542624120,6.749,6.7605,6.7438,6.7573,326.78
2018-11-19 18:43,1542624180,6.7538,6.7685,6.7538,6.7685,271.23
2018-11-19 18:44,1542624240,6.7685,6.7696,6.7666,6.7696,109.81
2018-11-19 18:45,1542624300,6.7632,6.7668,6.7594,6.7668,591.8
2018-11-19 18:46,1542624360,6.7594,6.7653,6.7594,6.7653,159.81
2018-11-19 18:47,1542624420,6.762,6.7625,6.7493,6.7588,764.42
2018-11-19 18:48,1542624480,6.7588,6.7588,6.7588,6.7588,0.0
2018-11-19 18:49,1542624540,6.7614,6.7654,6.7588,6.7654,76.71
2018-11-19 18:50,1542624600,6.7639,6.7655,6.7639,6.7655,63.1
2018-11-19 18:51,1542624660,6.7632,6.7725,6.7618,6.771,144.9
2018-11-19 18:52,1542624720,6.7747,6.7851,6.7692,6.7851,391.21
2018-11-19 18:53,1542624780,6.7817,6.7845,6.7817,6.7824,36.15
2018-11-19 18:54,1542624840,6.7903,6.7993,6.7903,6.7993,382.89
2018-11-19 18:55,1542624900,6.793,6.8012,6.7845,6.7845,387.13
2018-11-19 18:56,1542624960,6.7955,6.7955,6.7734,6.7734,73.85
