date,timechuo,open,high,low,close,vol
2018/6/15 8:00,1529020800,11.2534,11.45,10.5107,10.6547,5408054.38
2018/6/16 8:00,1529107200,10.6504,10.8667,10.16,10.5254,6053921.05
2018/6/17 8:00,1529193600,10.5254,10.75,10.25,10.3388,1627761.79
2018/6/18 8:00,1529280000,10.3388,10.899,10.0963,10.6791,10669784.21
2018/6/19 8:00,1529366400,10.6738,10.9693,10.38,10.658,7961229.86
2018/6/20 8:00,1529452800,10.6507,10.7495,10.16,10.412,8798849.05
2018/6/21 8:00,1529539200,10.4077,10.83,10.2032,10.4099,8923799.16
2018/6/22 8:00,1529625600,10.4031,10.432,8.246,8.5198,11547386.83
2018/6/23 8:00,1529712000,8.5133,8.747,8.068,8.4464,8165524.12
2018/6/24 8:00,1529798400,8.4464,8.5153,6.92,8.06,8983446.42
2018/6/25 8:00,1529884800,8.0526,8.7,7.668,8.3358,9612531.13
2018/6/26 8:00,1529971200,8.3357,8.3999,7.5329,7.576,5966985.99
2018/6/27 8:00,1530057600,7.5518,8.26,7.3878,7.9942,9334245.96
2018/6/28 8:00,1530144000,7.995,8.087,7.2984,7.3675,8395130.15
2018/6/29 8:00,1530230400,7.364,7.95,7.0804,7.7438,7661045.91
2018/6/30 8:00,1530316800,7.7402,8.298,7.7346,8.127,9584422.7
2018/7/1 8:00,1530403200,8.1298,8.2452,7.761,8.1164,9547404.62
2018/7/2 8:00,1530489600,8.1136,9.1744,7.88,8.9691,8241723.99
2018/7/3 8:00,1530576000,8.9665,9.4363,8.6051,8.8336,11219476.51
2018/7/4 8:00,1530662400,8.8336,9.3955,8.7092,8.9064,6569646.07
2018/7/5 8:00,1530748800,8.9097,9.2219,8.6583,8.8328,8412873.07
2018/7/6 8:00,1530835200,8.833,8.8735,8.288,8.6303,4527731.38
2018/7/7 8:00,1530921600,8.6449,8.8931,8.3517,8.8336,2062917.31
2018/7/8 8:00,1531008000,8.8332,8.9801,8.6501,8.6827,9139546.76
2018/7/9 8:00,1531094400,8.6826,8.7165,7.5,7.7092,8872131.76
2018/7/10 8:00,1531180800,7.7045,7.824,7.0503,7.1196,6524620.99
2018/7/11 8:00,1531267200,7.1199,7.3993,6.72,7.1616,12859537.82
2018/7/12 8:00,1531353600,7.1668,7.1704,6.54,6.9207,14581793.54
2018/7/13 8:00,1531440000,6.9208,7.2245,6.6881,6.8921,14260068.83
2018/7/14 8:00,1531526400,6.8982,7.088,6.764,6.9237,12584240.6
2018/7/15 8:00,1531612800,6.9268,7.5346,6.852,7.4075,13645106.84
2018/7/16 8:00,1531699200,7.4026,8.1819,7.2202,8.0899,15310182.77
2018/7/17 8:00,1531785600,8.0845,8.9686,7.83,8.7826,15072014.32
2018/7/18 8:00,1531872000,8.783,9.37,8.4287,8.6018,15368313.36
2018/7/19 8:00,1531958400,8.6015,8.7592,8.1528,8.4175,12014171.9
2018/7/20 8:00,1532044800,8.422,8.6069,7.711,7.8583,11299468.79
2018/7/21 8:00,1532131200,7.8583,8.2419,7.572,8,8592901.02
