date,timechuo,open,high,low,close,vol
2018/6/15 8:00,1529020800,14.0662,14.0748,13.5555,13.82,486000.73
2018/6/16 8:00,1529107200,13.82,14.88,13.7599,14.44,663787.16
2018/6/17 8:00,1529193600,14.4291,14.6432,14.0727,14.2399,535906.2
2018/6/18 8:00,1529280000,14.2399,15.62,13.971,15.0902,615447.91
2018/6/19 8:00,1529366400,15.1096,15.9448,15,15.6025,586508.69
2018/6/20 8:00,1529452800,15.6025,17.451,14.715,17.35,779691.09
2018/6/21 8:00,1529539200,17.32,17.86,16.5037,17.5826,953254.49
2018/6/22 8:00,1529625600,17.5826,17.6825,14.11,14.48,1295188.37
2018/6/23 8:00,1529712000,14.4848,15.1213,14.13,14.753,518777.36
2018/6/24 8:00,1529798400,14.7693,15.4514,13.0182,14.792,841002.42
2018/6/25 8:00,1529884800,14.7802,16.0999,14.4705,15.85,644026.9
2018/6/26 8:00,1529971200,15.85,15.999,14.7,14.8447,708799.86
2018/6/27 8:00,1530057600,14.8203,15.6399,14.18,15.4501,1004615.03
2018/6/28 8:00,1530144000,15.4512,15.6699,14.3731,14.5421,1125501.57
2018/6/29 8:00,1530230400,14.5309,15.55,14.21,15.2534,1110916.87
2018/6/30 8:00,1530316800,15.2546,16.8529,15.2101,16.1571,1132170.79
2018/7/1 8:00,1530403200,16.165,16.45,15.54,16.0358,733989.26
2018/7/2 8:00,1530489600,16.0017,17.04,15.6,16.6514,921193.92
2018/7/3 8:00,1530576000,16.6613,17.1671,16.022,16.1401,888958.93
2018/7/4 8:00,1530662400,16.1896,17.495,16.0254,16.8426,662602.99
2018/7/5 8:00,1530748800,16.8599,17.4345,16.66,17.4,802679.24
2018/7/6 8:00,1530835200,17.405,18.4678,16.8048,18.327,1383266.95
2018/7/7 8:00,1530921600,18.34,18.7901,17.4158,18.6621,916164.84
2018/7/8 8:00,1531008000,18.6505,18.98,18.1207,18.3447,740441.41
2018/7/9 8:00,1531094400,18.2921,18.75,18.0995,18.1567,738773.85
2018/7/10 8:00,1531180800,18.1766,18.2498,16.02,16.05,1140799.43
2018/7/11 8:00,1531267200,16.0791,16.7214,15.6504,16.44,902667.55
2018/7/12 8:00,1531353600,16.4511,16.4512,15.67,16.3326,770853.48
2018/7/13 8:00,1531440000,16.3651,16.85,16.056,16.27,909976.41
2018/7/14 8:00,1531526400,16.243,16.7434,16.0622,16.3634,595782.12
2018/7/15 8:00,1531612800,16.3665,16.92,16.2507,16.6365,674323.49
2018/7/16 8:00,1531699200,16.6366,17.5396,16.5247,17.384,844366.14
2018/7/17 8:00,1531785600,17.3301,18.3,16.8803,17.92,1063152.13
2018/7/18 8:00,1531872000,17.9032,18.4396,17.04,17.3411,1226583.46
2018/7/19 8:00,1531958400,17.3288,17.9556,17.0364,17.3844,809263.5
2018/7/20 8:00,1532044800,17.3935,17.65,15.73,16.1008,847104.73
2018/7/21 8:00,1532131200,16.1009,16.7019,15.7701,16.3356,723326.2
2018/7/22 8:00,1532217600,16.3106,16.5658,16,16.1449,798029.77
2018/7/23 8:00,1532304000,16.15,16.76,15.85,16.0477,671705.72
2018/7/24 8:00,1532390400,16.0476,16.8299,15.72,16.5948,760401.03
2018/7/25 8:00,1532476800,16.5752,16.9085,16.12,16.5352,519882.57
2018/7/26 8:00,1532563200,16.5405,17.4679,16.294,16.66,751866.16
2018/7/27 8:00,1532649600,16.6599,17.23,16.31,17.0736,902071.25
2018/7/28 8:00,1532736000,17.0844,17.4,16.6028,17.0143,881786.95
2018/7/29 8:00,1532822400,17.0143,17.15,16.683,16.8879,825160.08
