date,timechuo,open,high,low,close,vol
2018/6/15 8:00,1529020800,6638.67,6666.66,6362.31,6388.9,30018.32991
2018/6/16 8:00,1529107200,6380.01,6560,6320.86,6483.98,22277.24115
2018/6/17 8:00,1529193600,6482.5,6589.03,6422,6449.61,19847.24769
2018/6/18 8:00,1529280000,6444.06,6794.38,6380,6712.46,31821.435
2018/6/19 8:00,1529366400,6711.39,6841.74,6653,6741.21,24311.42114
2018/6/20 8:00,1529452800,6740,6817.23,6551.81,6761.51,26359.75245
2018/6/21 8:00,1529539200,6763.21,6795,6672.57,6718.84,25428.85405
2018/6/22 8:00,1529625600,6717.69,6733.97,5918.94,6045,52157.37083
2018/6/23 8:00,1529712000,6045.92,6260,6008.48,6149.98,26622.78859
2018/6/24 8:00,1529798400,6149.98,6259.8,5750,6136.97,47445.99896
2018/6/25 8:00,1529884800,6137.95,6350,6061.97,6252,39164.51531
2018/6/26 8:00,1529971200,6252,6272.54,6035,6070.78,19377.24048
2018/6/27 8:00,1530057600,6065.89,6190.43,5971,6133.73,19225.6711
2018/6/28 8:00,1530144000,6134.73,6173.01,5827,5853.98,30585.26603
2018/6/29 8:00,1530230400,5851.01,6300,5780,6197.92,33911.28728
2018/6/30 8:00,1530316800,6197.92,6528.99,6186.03,6390.07,37919.61284
2018/7/1 8:00,1530403200,6391.08,6441.06,6251,6356.81,27562.96597
2018/7/2 8:00,1530489600,6360.82,6685,6271.62,6615.29,36230.45226
2018/7/3 8:00,1530576000,6615.29,6679.35,6463.01,6513.86,38657.78169
2018/7/4 8:00,1530662400,6511.01,6784.92,6441.11,6586.98,23571.89278
2018/7/5 8:00,1530748800,6585.53,6712,6453.33,6529.2,35071.9729
2018/7/6 8:00,1530835200,6529.2,6648.54,6425,6609.78,29397.09475
2018/7/7 8:00,1530921600,6609.79,6818.16,6508.88,6756.98,23973.87689
2018/7/8 8:00,1531008000,6753.48,6780,6667.44,6712.1,24622.94779
2018/7/9 8:00,1531094400,6712.1,6802.06,6612.24,6662.12,26732.40655
2018/7/10 8:00,1531180800,6662.78,6681,6263,6296.91,38560.6727
2018/7/11 8:00,1531267200,6296.91,6406,6278.99,6378.07,28715.49849
2018/7/12 8:00,1531353600,6378.07,6380.28,6070,6250.57,31306.66335
2018/7/13 8:00,1531440000,6251.4,6350,6110,6214.57,26375.32529
2018/7/14 8:00,1531526400,6214.57,6335,6178,6251.99,17783.072
2018/7/15 8:00,1531612800,6250.9,6395,6225.4,6353.01,22979.21151
2018/7/16 8:00,1531699200,6354.15,6747.3,6330.4,6723.35,36204.87708
2018/7/17 8:00,1531785600,6723.33,7468.99,6652.04,7317.44,52105.42346
2018/7/18 8:00,1531872000,7317.44,7588.08,7225.38,7381.9,59487.64345
2018/7/19 8:00,1531958400,7381.88,7576.28,7270,7466.21,41218.25644
2018/7/20 8:00,1532044800,7468.86,7700,7273,7337.53,46140.31345
2018/7/21 8:00,1532131200,7337.47,7458.47,7211,7398.78,28886.49029
