date,timechuo,open,high,low,close,vol
2018/6/15 8:00,1529020800,519.3,521,481.62,487.48,160532.5361
2018/6/16 8:00,1529107200,487.47,503.28,483.72,496.74,131095.4517
2018/6/17 8:00,1529193600,496.45,507.6,492.7,497.14,117316.9322
2018/6/18 8:00,1529280000,497.15,524.48,487.27,517.95,143826.6827
2018/6/19 8:00,1529366400,517.77,548.2,510.01,537.97,148148.3806
2018/6/20 8:00,1529452800,537.68,542.02,515.08,536.49,123892.0424
2018/6/21 8:00,1529539200,536.34,544.98,521.11,526.18,79862.90544
2018/6/22 8:00,1529625600,526.32,526.44,450,462.09,212659.5344
2018/6/23 8:00,1529712000,462.4,481,455,473.41,94465.26834
2018/6/24 8:00,1529798400,473.4,475.81,419.53,454.41,198264.1008
2018/6/25 8:00,1529884800,454.29,474.47,444.37,458.7,122942.1165
2018/6/26 8:00,1529971200,459.04,460.81,429,429.34,84003.09976
2018/6/27 8:00,1530057600,429.81,445.95,420.19,441.64,99156.36437
2018/6/28 8:00,1530144000,441.36,443.96,416.45,420.22,112309.5671
2018/6/29 8:00,1530230400,420.48,442,404.48,434.77,159495.3094
2018/6/30 8:00,1530316800,434.77,463.15,434.51,454.09,157169.2024
2018/7/1 8:00,1530403200,454.2,457.77,443.73,452.1,111226.6285
2018/7/2 8:00,1530489600,452.14,481.83,444.16,476.25,182585.1102
2018/7/3 8:00,1530576000,476.32,486.98,457,461.82,186954.5548
2018/7/4 8:00,1530662400,461.78,482.7,458.02,467.38,101886.202
2018/7/5 8:00,1530748800,467.19,480,458.8,467.87,125806.0083
2018/7/6 8:00,1530835200,467.79,476,451.29,470.47,100428.648
2018/7/7 8:00,1530921600,470.48,487.99,461.5,485.57,83629.95382
2018/7/8 8:00,1531008000,485.57,495.98,482.05,486.77,144703.1363
2018/7/9 8:00,1531094400,486.55,488.98,468.2,471.71,89532.14109
2018/7/10 8:00,1531180800,471.73,473.23,427.69,432.48,173640.9762
2018/7/11 8:00,1531267200,432.55,452.69,424.2,444.99,159022.5973
2018/7/12 8:00,1531353600,444.99,445.36,416.94,431.14,181877.0792
2018/7/13 8:00,1531440000,431.14,442.47,424.62,432.46,150320.3253
2018/7/14 8:00,1531526400,432.43,440,428.26,433.19,122253.694
2018/7/15 8:00,1531612800,433.2,455,430.52,449.78,140415.2705
2018/7/16 8:00,1531699200,449.79,480.57,444.03,478.49,172440.7134
2018/7/17 8:00,1531785600,478.49,512,465.29,498.76,215318.0676
2018/7/18 8:00,1531872000,498.89,515.47,468.01,479.41,236137.8071
2018/7/19 8:00,1531958400,479.4,484.15,462.57,468.57,171308.0671
